,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
848,"['snorlax', 'voltorb', 'meowth', 'marowak', 'bellsprout', 'dragonite']",0.0,279.0,80.0,41.0,40.0,38.0,39.0,41.0,0,0.0,0.0,21.63,10.08,49,30,21,0,lapras,24
850,"['kadabra', 'magnemite', 'goldeen', 'magmar', 'rhyhorn', 'seel']",0.0,282.0,75.0,42.0,41.0,40.0,43.0,41.0,0,0.0,0.0,12.65,3.46,98,2,0,0,slowbro,39
854,"['wigglytuff', 'weepinbell', 'hypno', 'pikachu', 'wartortle', 'doduo']",0.0,284.0,78.0,39.0,42.0,41.0,42.0,42.0,0,0.0,0.0,12.89,4.0,100,0,0,0,slowbro,39
856,"['persian', 'horsea', 'diglett', 'onix', 'aerodactyl', 'persian']",0.0,291.0,82.0,43.0,40.0,41.0,42.0,43.0,0,0.0,0.0,9.91,3.32,99,1,0,0,slowbro,43
857,"['alakazam', 'seel', 'diglett', 'fearow', 'venonat', 'poliwrath']",0.0,283.0,78.0,40.0,42.0,40.0,42.0,41.0,0,0.0,0.0,16.34,6.39,90,3,7,0,slowbro,48
858,"['beedrill', 'ponyta', 'magneton', 'caterpie', 'electabuzz', 'clefairy']",0.0,281.0,77.0,40.0,42.0,43.0,40.0,39.0,0,0.0,0.0,10.95,3.11,95,5,0,0,lapras,51
861,"['lapras', 'beedrill', 'pikachu', 'snorlax', 'paras', 'weezing']",0.0,282.0,77.0,39.0,43.0,44.0,39.0,40.0,0,0.0,0.0,31.53,8.86,9,25,66,0,gengar,53
806,"['weezing', 'nidorino', 'grimer', 'rhydon', 'charmeleon', 'graveler']",0.0,283.0,76.0,44.0,41.0,40.0,41.0,41.0,0,0.0,0.0,10.8,4.66,90,2,8,0,lapras,51
862,"['hypno', 'raichu', 'kadabra', 'poliwag', 'venusaur', 'nidoqueen']",0.0,288.0,76.0,44.0,42.0,42.0,42.0,42.0,0,0.0,0.0,12.99,4.47,85,10,5,0,lapras,30
864,"['caterpie', 'kingler', 'ekans', 'cloyster', 'tentacruel', 'machamp']",0.0,272.0,75.0,41.0,41.0,40.0,37.0,38.0,0,0.0,0.0,14.99,5.69,71,7,22,0,lapras,48
810,"['rhydon', 'chansey', 'paras', 'jigglypuff', 'rattata', 'dratini']",0.0,282.0,76.0,41.0,39.0,45.0,40.0,41.0,0,0.0,0.0,9.12,4.18,100,0,0,0,slowbro,48
865,"['magneton', 'dodrio', 'electrode', 'zubat', 'caterpie', 'hypno']",0.0,288.0,76.0,41.0,43.0,44.0,43.0,41.0,0,0.0,0.0,13.47,5.14,58,29,13,0,lapras,31
834,"['slowbro', 'drowzee', 'goldeen', 'jynx', 'growlithe', 'clefable']",0.0,287.0,76.0,43.0,43.0,43.0,42.0,40.0,0,0.0,0.0,28.29,11.11,50,14,36,0,lapras,42
833,"['nidorina', 'ninetales', 'caterpie', 'cloyster', 'tauros', 'horsea']",0.0,275.0,77.0,38.0,41.0,38.0,41.0,40.0,0,0.0,0.0,15.29,5.77,85,7,8,0,slowbro,48
832,"['slowbro', 'venusaur', 'scyther', 'aerodactyl', 'chansey', 'pidgeotto']",0.0,286.0,76.0,43.0,43.0,40.0,42.0,42.0,0,0.0,0.0,23.85,8.24,69,2,29,0,lapras,28
817,"['rhyhorn', 'mr-mime', 'weezing', 'ninetales', 'metapod', 'onix']",0.0,283.0,76.0,43.0,41.0,40.0,42.0,41.0,0,0.0,0.0,10.15,2.76,99,1,0,0,lapras,44
802,"['primeape', 'weedle', 'porygon', 'wartortle', 'charizard', 'golbat']",0.0,286.0,79.0,40.0,43.0,41.0,40.0,43.0,0,0.0,0.0,12.26,5.34,71,14,11,4,lapras,37
805,"['raichu', 'dratini', 'charizard', 'fearow', 'machamp', 'farfetchd']",0.0,277.0,81.0,39.0,41.0,39.0,37.0,40.0,0,0.0,0.0,11.77,5.2,79,10,11,0,lapras,33
838,"['wigglytuff', 'jynx', 'marowak', 'seel', 'tauros', 'arbok']",0.0,284.0,80.0,39.0,43.0,41.0,40.0,41.0,0,0.0,0.0,18.15,9.11,77,12,11,0,slowbro,61
814,"['dragonite', 'voltorb', 'weezing', 'pinsir', 'pidgeotto', 'articuno']",0.0,281.0,76.0,40.0,42.0,42.0,41.0,40.0,0,0.0,0.0,15.04,6.03,65,4,31,0,lapras,60
172,"['seaking', 'tauros', 'eevee', 'nidoran-m', 'venomoth', 'nidoran-f']",0.0,275.0,76.0,40.0,40.0,40.0,38.0,41.0,0,0.0,0.0,9.47,2.65,99,0,1,0,slowbro,64
894,"['cubone', 'dragonair', 'nidoran-f', 'electrode', 'bellsprout', 'rhyhorn']",0.0,296.0,79.0,43.0,44.0,43.0,42.0,45.0,0,0.0,0.0,7.9,2.36,99,1,0,0,slowbro,34
174,"['venonat', 'magnemite', 'omanyte', 'tangela', 'bulbasaur', 'ivysaur']",0.0,270.0,74.0,41.0,40.0,40.0,37.0,38.0,0,0.0,0.0,11.12,3.2,100,0,0,0,jynx,35
824,"['dugtrio', 'muk', 'jolteon', 'kabuto', 'flareon', 'lapras']",0.0,285.0,77.0,41.0,43.0,42.0,43.0,39.0,0,0.0,0.0,25.02,7.8,25,11,62,2,gengar,29
896,"['rhyhorn', 'poliwrath', 'poliwag', 'charmander', 'weepinbell', 'gloom']",0.0,291.0,78.0,41.0,45.0,43.0,41.0,43.0,0,0.0,0.0,12.47,5.02,81,7,12,0,jynx,38
180,"['vaporeon', 'charmander', 'jigglypuff', 'venusaur', 'squirtle', 'charmander']",0.0,284.0,80.0,41.0,41.0,41.0,40.0,41.0,0,0.0,0.0,14.26,4.18,95,5,0,0,slowbro,37
827,"['slowpoke', 'poliwrath', 'koffing', 'caterpie', 'dragonair', 'meowth']",0.0,287.0,78.0,41.0,42.0,43.0,42.0,41.0,0,0.0,0.0,13.23,3.85,92,5,3,0,jynx,40
818,"['clefairy', 'dewgong', 'vileplume', 'geodude', 'lickitung', 'geodude']",0.0,279.0,77.0,39.0,43.0,42.0,38.0,40.0,0,0.0,0.0,26.67,12.98,78,9,13,0,lapras,47
831,"['snorlax', 'charmander', 'weepinbell', 'venusaur', 'jynx', 'krabby']",0.0,294.0,78.0,43.0,45.0,43.0,44.0,41.0,0,0.0,0.0,23.87,10.14,29,47,24,0,machamp,37
819,"['venonat', 'sandshrew', 'pinsir', 'dragonite', 'clefable', 'golem']",0.0,277.0,74.0,39.0,42.0,41.0,41.0,40.0,0,0.0,0.0,21.11,9.03,48,0,52,0,lapras,44
820,"['exeggutor', 'jolteon', 'grimer', 'beedrill', 'nidoking', 'pikachu']",0.0,277.0,76.0,41.0,42.0,38.0,39.0,41.0,0,0.0,0.0,14.7,8.05,63,11,26,0,lapras,34
821,"['cubone', 'wigglytuff', 'tentacool', 'geodude', 'rhyhorn', 'gloom']",0.0,290.0,80.0,40.0,44.0,41.0,42.0,43.0,0,0.0,0.0,11.8,3.9,99,1,0,0,jynx,36
822,"['golem', 'arcanine', 'wigglytuff', 'diglett', 'tauros', 'kabuto']",0.0,283.0,77.0,42.0,42.0,41.0,42.0,39.0,0,0.0,0.0,12.31,5.58,89,2,9,0,lapras,55
823,"['seel', 'goldeen', 'rattata', 'dragonair', 'bulbasaur', 'tangela']",0.0,280.0,75.0,42.0,42.0,40.0,40.0,41.0,0,0.0,0.0,12.64,4.48,99,1,0,0,cloyster,40
825,"['weepinbell', 'koffing', 'weezing', 'kingler', 'articuno', 'raticate']",0.0,293.0,77.0,44.0,41.0,42.0,44.0,45.0,0,0.0,0.0,15.76,6.21,67,0,32,1,lapras,57
173,"['arcanine', 'beedrill', 'clefairy', 'pidgeot', 'hitmonchan', 'rattata']",0.0,294.0,80.0,42.0,44.0,41.0,43.0,44.0,0,0.0,0.0,12.86,5.61,91,7,2,0,slowbro,35
826,"['nidorina', 'seaking', 'vileplume', 'exeggutor', 'primeape', 'victreebel']",0.0,286.0,77.0,42.0,42.0,40.0,42.0,43.0,0,0.0,0.0,20.27,6.95,24,14,62,0,gengar,50
828,"['nidorina', 'kadabra', 'kingler', 'kakuna', 'hitmonchan', 'weepinbell']",0.0,284.0,77.0,41.0,41.0,42.0,42.0,41.0,0,0.0,0.0,10.98,4.69,85,6,9,0,jynx,28
179,"['dragonair', 'dewgong', 'chansey', 'starmie', 'zubat', 'wigglytuff']",0.0,293.0,78.0,43.0,43.0,43.0,43.0,43.0,0,0.0,0.0,23.91,7.28,98,2,0,0,cloyster,49
830,"['charmander', 'charizard', 'farfetchd', 'victreebel', 'nidoqueen', 'grimer']",0.0,290.0,78.0,41.0,44.0,43.0,41.0,43.0,0,0.0,0.0,11.45,4.61,83,12,5,0,lapras,41
542,"['fearow', 'victreebel', 'vulpix', 'charmeleon', 'ninetales', 'goldeen']",0.0,290.0,78.0,44.0,41.0,43.0,42.0,42.0,0,0.0,0.0,9.67,3.37,96,3,1,0,lapras,35
500,"['persian', 'meowth', 'jigglypuff', 'omanyte', 'ditto', 'tentacruel']",0.0,281.0,79.0,41.0,41.0,40.0,39.0,41.0,0,0.0,0.0,14.01,5.54,100,0,0,0,slowbro,58
540,"['magmar', 'drowzee', 'rapidash', 'sandslash', 'poliwag', 'blastoise']",0.0,283.0,76.0,41.0,43.0,40.0,42.0,41.0,0,0.0,0.0,19.63,7.3,45,4,51,0,lapras,36
169,"['pidgey', 'pidgey', 'tauros', 'oddish', 'porygon', 'machoke']",0.0,278.0,76.0,39.0,41.0,41.0,40.0,41.0,0,0.0,0.0,8.25,2.45,98,2,0,0,lapras,32
171,"['sandslash', 'mewtwo', 'squirtle', 'golduck', 'gloom', 'marowak']",0.0,280.0,75.0,42.0,41.0,40.0,41.0,41.0,0,0.0,0.0,16.64,5.92,44,9,47,0,lapras,34
181,"['machop', 'articuno', 'victreebel', 'vileplume', 'fearow', 'electrode']",0.0,273.0,74.0,40.0,39.0,39.0,40.0,41.0,0,0.0,0.0,14.68,5.47,53,3,44,0,lapras,46
182,"['jolteon', 'kangaskhan', 'persian', 'arbok', 'clefairy', 'clefable']",0.0,280.0,74.0,41.0,41.0,42.0,41.0,41.0,0,0.0,0.0,21.86,9.2,52,14,34,0,lapras,30
167,"['jynx', 'psyduck', 'nidoran-m', 'horsea', 'chansey', 'zubat']",0.0,276.0,74.0,43.0,40.0,42.0,37.0,40.0,0,0.0,0.0,12.61,6.68,80,20,0,0,cloyster,37
191,"['vileplume', 'wartortle', 'clefairy', 'machamp', 'seel', 'machoke']",0.0,282.0,78.0,40.0,43.0,40.0,40.0,41.0,0,0.0,0.0,16.57,6.83,53,11,36,0,lapras,36
177,"['nidorina', 'raticate', 'poliwrath', 'machoke', 'electabuzz', 'marowak']",0.0,296.0,79.0,42.0,43.0,44.0,45.0,43.0,0,0.0,0.0,16.14,6.45,61,15,24,0,lapras,44
138,"['aerodactyl', 'porygon', 'kakuna', 'scyther', 'arcanine', 'flareon']",0.0,296.0,78.0,46.0,46.0,42.0,42.0,42.0,0,0.0,0.0,11.42,5.39,84,9,7,0,lapras,43
194,"['eevee', 'weepinbell', 'graveler', 'golem', 'bellsprout', 'golbat']",0.0,292.0,78.0,44.0,44.0,40.0,44.0,42.0,0,0.0,0.0,8.82,4.12,95,0,5,0,slowbro,40
815,"['machamp', 'gastly', 'goldeen', 'omanyte', 'geodude', 'shellder']",0.0,278.0,78.0,40.0,39.0,40.0,41.0,40.0,0,0.0,0.0,10.94,4.1,79,0,21,0,lapras,58
183,"['dodrio', 'meowth', 'chansey', 'gloom', 'growlithe', 'ditto']",0.0,277.0,77.0,40.0,41.0,42.0,38.0,39.0,0,0.0,0.0,13.12,5.42,95,5,0,0,jynx,33
184,"['cloyster', 'charizard', 'ditto', 'weepinbell', 'charmander', 'wigglytuff']",0.0,287.0,79.0,39.0,42.0,43.0,43.0,41.0,0,0.0,0.0,20.38,8.3,72,22,6,0,lapras,41
185,"['gastly', 'gastly', 'squirtle', 'seaking', 'hitmonlee', 'dodrio']",0.0,287.0,78.0,41.0,43.0,43.0,41.0,41.0,0,0.0,0.0,16.51,4.68,20,2,78,0,gengar,49
186,"['sandshrew', 'lapras', 'raticate', 'electabuzz', 'wigglytuff', 'lapras']",0.0,291.0,77.0,44.0,44.0,43.0,42.0,41.0,0,0.0,0.0,25.76,8.81,46,30,24,0,lapras2,21
187,"['gloom', 'moltres', 'caterpie', 'rhyhorn', 'raichu', 'kabuto']",0.0,288.0,76.0,43.0,42.0,41.0,44.0,42.0,0,0.0,0.0,9.91,3.48,94,3,3,0,lapras,48
188,"['rattata', 'magmar', 'hitmonlee', 'pinsir', 'vileplume', 'growlithe']",0.0,286.0,78.0,42.0,43.0,41.0,41.0,41.0,0,0.0,0.0,14.98,6.28,50,13,37,0,lapras,33
192,"['dragonair', 'rhyhorn', 'pikachu', 'clefable', 'electrode', 'tauros']",0.0,277.0,77.0,40.0,42.0,42.0,37.0,39.0,0,0.0,0.0,16.05,6.8,71,19,10,0,lapras,39
132,"['butterfree', 'poliwrath', 'poliwrath', 'ditto', 'sandslash', 'tentacool']",0.0,287.0,76.0,42.0,41.0,44.0,42.0,42.0,0,0.0,0.0,20.3,6.03,40,6,54,0,lapras,38
193,"['clefable', 'starmie', 'clefable', 'chansey', 'butterfree', 'golbat']",0.0,281.0,76.0,41.0,43.0,41.0,41.0,39.0,0,0.0,0.0,27.79,11.71,66,13,20,1,lapras,38
195,"['wigglytuff', 'caterpie', 'omastar', 'golbat', 'arcanine', 'beedrill']",0.0,283.0,76.0,42.0,43.0,43.0,39.0,40.0,0,0.0,0.0,15.07,4.96,94,6,0,0,lapras,63
137,"['cloyster', 'shellder', 'eevee', 'mankey', 'wigglytuff', 'magneton']",0.0,285.0,77.0,41.0,42.0,41.0,42.0,42.0,0,0.0,0.0,16.4,4.61,93,5,2,0,lapras,45
196,"['flareon', 'graveler', 'horsea', 'machop', 'dragonair', 'arbok']",0.0,286.0,80.0,40.0,40.0,42.0,41.0,43.0,0,0.0,0.0,9.73,3.32,97,1,2,0,jynx,42
197,"['aerodactyl', 'fearow', 'gyarados', 'weezing', 'moltres', 'nidoran-f']",0.0,285.0,78.0,42.0,41.0,41.0,42.0,41.0,0,0.0,0.0,18.36,6.2,30,2,68,0,gengar,30
198,"['aerodactyl', 'magnemite', 'golbat', 'cubone', 'shellder', 'rhydon']",0.0,283.0,76.0,44.0,40.0,41.0,41.0,41.0,0,0.0,0.0,10.71,4.28,88,5,7,0,lapras,68
199,"['charmander', 'staryu', 'tangela', 'tauros', 'dragonair', 'tentacruel']",0.0,273.0,74.0,40.0,40.0,42.0,39.0,38.0,0,0.0,0.0,14.08,5.14,99,1,0,0,slowbro,53
201,"['rattata', 'wigglytuff', 'charmander', 'nidoking', 'mankey', 'zapdos']",0.0,281.0,80.0,39.0,40.0,40.0,40.0,42.0,0,0.0,0.0,15.35,7.86,73,11,16,0,lapras,48
170,"['pidgey', 'krabby', 'hitmonchan', 'meowth', 'weepinbell', 'nidoran-f']",0.0,275.0,75.0,40.0,39.0,43.0,39.0,39.0,0,0.0,0.0,7.92,2.54,96,3,1,0,slowbro,52
863,"['machop', 'magikarp', 'pinsir', 'pinsir', 'tauros', 'chansey']",0.0,280.0,76.0,42.0,43.0,38.0,41.0,40.0,0,0.0,0.0,15.17,5.88,60,12,28,0,lapras,34
140,"['rhyhorn', 'psyduck', 'geodude', 'victreebel', 'paras', 'clefable']",0.0,292.0,78.0,44.0,43.0,41.0,44.0,42.0,0,0.0,0.0,14.57,6.72,84,6,10,0,jynx,40
437,"['beedrill', 'kingler', 'zubat', 'venusaur', 'kangaskhan', 'jigglypuff']",0.0,289.0,78.0,42.0,45.0,41.0,42.0,41.0,0,0.0,0.0,13.13,4.69,65,21,14,0,lapras,44
143,"['beedrill', 'golbat', 'kadabra', 'horsea', 'cubone', 'jigglypuff']",0.0,295.0,78.0,43.0,45.0,43.0,43.0,43.0,0,0.0,0.0,9.52,3.09,100,0,0,0,slowbro,45
265,"['bellsprout', 'magmar', 'venomoth', 'venusaur', 'ditto', 'mewtwo']",0.0,279.0,76.0,40.0,39.0,42.0,41.0,41.0,0,0.0,0.0,16.21,7.06,69,8,20,3,lapras,40
204,"['paras', 'sandshrew', 'dugtrio', 'snorlax', 'nidoqueen', 'dugtrio']",0.0,285.0,78.0,40.0,43.0,43.0,41.0,40.0,0,0.0,0.0,24.33,11.12,47,8,44,1,lapras,33
152,"['nidorina', 'pikachu', 'sandshrew', 'krabby', 'parasect', 'exeggutor']",0.0,287.0,77.0,41.0,40.0,42.0,44.0,43.0,0,0.0,0.0,12.94,5.9,83,9,8,0,lapras,40
235,"['gyarados', 'beedrill', 'raichu', 'golem', 'parasect', 'venomoth']",0.0,282.0,76.0,41.0,44.0,40.0,40.0,41.0,0,0.0,0.0,15.8,5.55,35,5,60,0,gengar,42
240,"['seel', 'lapras', 'bulbasaur', 'ponyta', 'lapras', 'hypno']",0.0,284.0,78.0,41.0,41.0,42.0,41.0,41.0,0,0.0,0.0,27.66,9.26,47,27,26,0,jynx,25
157,"['mankey', 'pidgey', 'golbat', 'blastoise', 'machoke', 'vaporeon']",0.0,278.0,76.0,39.0,40.0,41.0,41.0,41.0,0,0.0,0.0,18.0,7.2,57,11,27,5,lapras,35
144,"['spearow', 'pidgey', 'mr-mime', 'abra', 'gastly', 'flareon']",0.0,285.0,78.0,40.0,44.0,41.0,40.0,42.0,0,0.0,0.0,12.48,6.03,82,5,13,0,lapras,40
145,"['electabuzz', 'venonat', 'graveler', 'weedle', 'magikarp', 'nidoqueen']",0.0,287.0,77.0,39.0,44.0,44.0,41.0,42.0,0,0.0,0.0,7.65,2.26,97,3,0,0,slowbro,33
146,"['hypno', 'graveler', 'dugtrio', 'kingler', 'vulpix', 'weepinbell']",0.0,297.0,79.0,43.0,45.0,43.0,43.0,44.0,0,0.0,0.0,10.4,3.71,92,4,4,0,jynx,36
148,"['nidoran-m', 'ivysaur', 'rattata', 'dugtrio', 'psyduck', 'persian']",0.0,290.0,76.0,41.0,40.0,45.0,45.0,43.0,0,0.0,0.0,8.05,2.28,100,0,0,0,slowbro,52
149,"['dragonair', 'mankey', 'electrode', 'krabby', 'poliwrath', 'machop']",0.0,277.0,77.0,40.0,40.0,41.0,40.0,39.0,0,0.0,0.0,13.35,5.91,63,12,25,0,lapras,26
150,"['primeape', 'venonat', 'clefairy', 'voltorb', 'pidgeot', 'hypno']",0.0,295.0,78.0,45.0,44.0,42.0,45.0,41.0,0,0.0,0.0,13.42,5.25,89,8,3,0,lapras,41
151,"['cubone', 'kabuto', 'caterpie', 'pidgeotto', 'fearow', 'jynx']",0.0,292.0,82.0,43.0,41.0,43.0,42.0,41.0,0,0.0,0.0,11.77,4.34,76,22,2,0,slowbro,34
153,"['jynx', 'omastar', 'slowbro', 'goldeen', 'abra', 'drowzee']",0.0,271.0,74.0,38.0,39.0,39.0,40.0,41.0,0,0.0,0.0,19.23,7.0,72,16,12,0,lapras,72
203,"['weedle', 'raticate', 'primeape', 'pidgey', 'venusaur', 'nidoran-f']",0.0,278.0,77.0,42.0,40.0,39.0,41.0,39.0,0,0.0,0.0,8.65,2.67,96,4,0,0,slowbro,34
155,"['charmander', 'weedle', 'primeape', 'eevee', 'horsea', 'nidorina']",0.0,286.0,79.0,39.0,46.0,43.0,36.0,43.0,0,0.0,0.0,8.46,2.09,100,0,0,0,slowbro,56
158,"['tangela', 'scyther', 'chansey', 'charmander', 'nidoqueen', 'nidoran-m']",0.0,292.0,79.0,41.0,42.0,44.0,44.0,42.0,0,0.0,0.0,10.36,4.74,100,0,0,0,cloyster,57
239,"['nidorino', 'clefairy', 'venusaur', 'fearow', 'cubone', 'nidoran-f']",0.0,280.0,75.0,40.0,42.0,42.0,40.0,41.0,0,0.0,0.0,10.71,3.85,99,1,0,0,cloyster,37
160,"['dragonite', 'psyduck', 'drowzee', 'tauros', 'poliwhirl', 'doduo']",0.0,276.0,74.0,41.0,40.0,39.0,40.0,42.0,0,0.0,0.0,11.35,3.03,97,1,2,0,slowbro,37
161,"['lapras', 'vileplume', 'doduo', 'rhyhorn', 'magneton', 'kabutops']",0.0,284.0,80.0,40.0,43.0,41.0,39.0,41.0,0,0.0,0.0,27.44,5.91,4,13,83,0,gengar,61
162,"['kakuna', 'weezing', 'omanyte', 'butterfree', 'kangaskhan', 'wigglytuff']",0.0,277.0,77.0,41.0,40.0,39.0,40.0,40.0,0,0.0,0.0,19.06,7.59,70,15,15,0,lapras,30
163,"['porygon', 'gloom', 'machop', 'slowpoke', 'cloyster', 'venomoth']",0.0,284.0,77.0,41.0,41.0,41.0,41.0,43.0,0,0.0,0.0,12.95,4.36,86,7,7,0,slowbro,42
164,"['goldeen', 'poliwrath', 'magnemite', 'rhydon', 'wartortle', 'pikachu']",0.0,280.0,79.0,38.0,41.0,42.0,40.0,40.0,0,0.0,0.0,15.83,5.78,62,12,26,0,lapras,41
166,"['charizard', 'cloyster', 'geodude', 'zubat', 'ponyta', 'slowpoke']",0.0,279.0,75.0,40.0,41.0,44.0,40.0,39.0,0,0.0,0.0,13.68,4.87,82,7,11,0,slowbro,44
241,"['venusaur', 'machamp', 'voltorb', 'golduck', 'dratini', 'tentacruel']",0.0,288.0,76.0,42.0,42.0,45.0,41.0,42.0,0,0.0,0.0,13.5,5.47,70,2,28,0,lapras,47
242,"['starmie', 'growlithe', 'venonat', 'chansey', 'magmar', 'nidorino']",0.0,290.0,78.0,43.0,42.0,41.0,42.0,44.0,0,0.0,0.0,16.81,5.85,99,1,0,0,slowbro,52
264,"['ninetales', 'hypno', 'voltorb', 'sandslash', 'clefable', 'dragonite']",0.0,282.0,76.0,41.0,40.0,42.0,40.0,43.0,0,0.0,0.0,18.11,8.2,80,5,15,0,lapras,43
249,"['nidoking', 'magneton', 'doduo', 'sandshrew', 'psyduck', 'snorlax']",0.0,288.0,78.0,41.0,41.0,42.0,42.0,44.0,0,0.0,0.0,20.2,6.3,14,27,59,0,gengar,52
205,"['dragonite', 'psyduck', 'vulpix', 'venusaur', 'persian', 'golbat']",0.0,286.0,77.0,42.0,41.0,41.0,43.0,42.0,0,0.0,0.0,10.8,4.44,91,2,7,0,slowbro,27
236,"['krabby', 'chansey', 'seadra', 'farfetchd', 'zubat', 'mew']",0.0,288.0,76.0,43.0,39.0,41.0,45.0,44.0,0,0.0,0.0,19.03,7.34,100,0,0,0,slowbro,52
233,"['weezing', 'seaking', 'geodude', 'charmander', 'magneton', 'parasect']",0.0,280.0,75.0,42.0,41.0,43.0,39.0,40.0,0,0.0,0.0,14.74,6.61,70,7,23,0,lapras,52
218,"['tentacool', 'metapod', 'hitmonlee', 'golbat', 'persian', 'omanyte']",0.0,281.0,76.0,40.0,42.0,42.0,41.0,40.0,0,0.0,0.0,10.29,2.72,99,1,0,0,slowbro,57
243,"['abra', 'seel', 'nidorino', 'marowak', 'kakuna', 'electabuzz']",0.0,284.0,78.0,40.0,42.0,40.0,42.0,42.0,0,0.0,0.0,14.2,5.5,97,3,0,0,slowbro,44
458,"['rhydon', 'magmar', 'growlithe', 'kabuto', 'caterpie', 'bellsprout']",0.0,285.0,76.0,42.0,44.0,42.0,42.0,39.0,0,0.0,0.0,8.7,3.04,96,3,1,0,jynx,41
245,"['tangela', 'cloyster', 'sandslash', 'dragonair', 'geodude', 'lickitung']",0.0,281.0,76.0,41.0,42.0,41.0,40.0,41.0,0,0.0,0.0,18.45,7.67,68,8,24,0,slowbro,31
246,"['mr-mime', 'kadabra', 'doduo', 'golem', 'mr-mime', 'flareon']",0.0,286.0,77.0,40.0,43.0,41.0,43.0,42.0,0,0.0,0.0,9.73,3.29,98,0,2,0,slowbro,49
247,"['grimer', 'kingler', 'nidoqueen', 'ivysaur', 'jynx', 'scyther']",0.0,281.0,76.0,43.0,42.0,40.0,40.0,40.0,0,0.0,0.0,17.0,7.27,62,12,26,0,lapras,40
248,"['raichu', 'charmeleon', 'golduck', 'jolteon', 'voltorb', 'fearow']",0.0,280.0,79.0,40.0,38.0,40.0,42.0,41.0,0,0.0,0.0,12.49,3.9,87,11,2,0,lapras,56
250,"['poliwag', 'poliwrath', 'kingler', 'shellder', 'kabuto', 'kangaskhan']",0.0,284.0,75.0,43.0,42.0,41.0,42.0,41.0,0,0.0,0.0,18.55,6.07,45,6,49,0,lapras,40
262,"['ekans', 'nidoran-f', 'charizard', 'sandshrew', 'dewgong', 'staryu']",0.0,288.0,81.0,43.0,42.0,41.0,40.0,41.0,0,0.0,0.0,16.85,7.52,91,6,3,0,jynx,31
251,"['parasect', 'gyarados', 'venonat', 'electrode', 'starmie', 'omanyte']",0.0,273.0,76.0,38.0,41.0,40.0,39.0,39.0,0,0.0,0.0,17.84,6.38,43,12,45,0,lapras,41
253,"['diglett', 'mr-mime', 'ekans', 'poliwag', 'diglett', 'spearow']",0.0,273.0,76.0,38.0,41.0,42.0,37.0,39.0,0,0.0,0.0,7.78,3.01,100,0,0,0,cloyster,50
238,"['lapras', 'magnemite', 'electrode', 'magmar', 'charmander', 'nidorina']",0.0,276.0,76.0,40.0,39.0,40.0,41.0,40.0,0,0.0,0.0,21.19,5.85,26,42,31,1,machamp,28
254,"['blastoise', 'goldeen', 'vileplume', 'machop', 'ditto', 'beedrill']",0.0,299.0,79.0,43.0,46.0,44.0,43.0,44.0,0,0.0,0.0,14.84,5.01,57,10,33,0,lapras,49
255,"['tentacool', 'staryu', 'charmeleon', 'dragonite', 'onix', 'geodude']",0.0,292.0,78.0,40.0,45.0,42.0,43.0,44.0,0,0.0,0.0,11.58,4.28,100,0,0,0,cloyster,32
256,"['dragonite', 'dratini', 'ivysaur', 'golbat', 'marowak', 'magikarp']",0.0,278.0,76.0,39.0,41.0,41.0,40.0,41.0,0,0.0,0.0,8.24,2.39,99,0,1,0,cloyster,42
257,"['jigglypuff', 'zubat', 'mr-mime', 'psyduck', 'mew', 'raticate']",0.0,285.0,76.0,42.0,43.0,41.0,42.0,41.0,0,0.0,0.0,16.19,5.05,99,1,0,0,cloyster,42
258,"['seadra', 'weezing', 'nidoran-m', 'primeape', 'poliwrath', 'pikachu']",0.0,290.0,79.0,41.0,43.0,43.0,43.0,41.0,0,0.0,0.0,18.5,6.6,58,7,35,0,gengar,33
260,"['bellsprout', 'articuno', 'seaking', 'paras', 'chansey', 'dragonair']",0.0,276.0,75.0,40.0,42.0,41.0,39.0,39.0,0,0.0,0.0,13.12,5.08,96,2,2,0,cloyster,32
261,"['parasect', 'graveler', 'jolteon', 'kadabra', 'poliwhirl', 'charmander']",0.0,290.0,77.0,43.0,42.0,40.0,44.0,44.0,0,0.0,0.0,10.46,3.25,97,1,2,0,lapras,37
202,"['grimer', 'omastar', 'vulpix', 'zubat', 'victreebel', 'graveler']",0.0,283.0,80.0,42.0,40.0,39.0,42.0,40.0,0,0.0,0.0,14.61,5.88,85,9,6,0,lapras,65
206,"['paras', 'mankey', 'beedrill', 'butterfree', 'alakazam', 'graveler']",0.0,287.0,76.0,42.0,42.0,44.0,42.0,41.0,0,0.0,0.0,7.92,3.01,95,3,2,0,lapras,71
252,"['machoke', 'poliwag', 'clefable', 'machoke', 'bulbasaur', 'flareon']",0.0,283.0,77.0,41.0,42.0,42.0,41.0,40.0,0,0.0,0.0,17.48,8.04,55,17,28,0,lapras,32
57,"['clefable', 'tangela', 'growlithe', 'arcanine', 'gloom', 'golduck']",0.0,288.0,77.0,42.0,41.0,42.0,43.0,43.0,0,0.0,0.0,21.06,9.28,61,13,26,0,lapras,37
