,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
125,"['beedrill', 'slowpoke', 'caterpie', 'weedle', 'kabutops', 'tauros']",0.0,2595.0,735.0,405.0,465.0,400.0,260.0,330.0,0,0.0,0.0,12.93,3.97,92,4,4,0,lapras,34
126,"['venomoth', 'onix', 'poliwag', 'magnemite', 'electabuzz', 'arcanine']",0.0,2920.0,590.0,525.0,418.0,497.0,480.0,410.0,0,0.0,0.0,12.29,3.38,98,1,1,0,draw,43
127,"['dragonair', 'oddish', 'gyarados', 'pidgeotto', 'bellsprout', 'butterfree']",0.0,2834.0,734.0,392.0,469.0,369.0,445.0,425.0,0,0.0,0.0,10.65,4.67,75,11,13,1,draw,38
128,"['omastar', 'tauros', 'nidorino', 'exeggutor', 'rapidash', 'butterfree']",0.0,3285.0,786.0,490.0,502.0,512.0,535.0,460.0,0,0.0,0.0,18.27,6.58,45,14,41,0,draw,28
129,"['venusaur', 'squirtle', 'persian', 'cloyster', 'ivysaur', 'magmar']",0.0,3214.0,724.0,491.0,482.0,538.0,510.0,469.0,0,0.0,0.0,13.85,5.05,83,2,15,0,lapras,43
130,"['scyther', 'golbat', 'chansey', 'dugtrio', 'hitmonchan', 'magmar']",0.0282485875706214,3290.0,905.0,564.0,525.0,371.0,370.0,555.0,1,35.4,0.0,14.76,8.34,84,3,10,2,jynx,28
131,"['hypno', 'nidoran-f', 'charmeleon', 'seel', 'sandshrew', 'articuno']",0.0,2878.0,763.0,388.0,419.0,450.0,383.0,475.0,0,0.0,0.0,14.43,4.81,100,0,0,0,jynx,34
132,"['pidgeot', 'slowbro', 'eevee', 'hitmonlee', 'oddish', 'nidoran-m']",0.0,2852.0,734.0,383.0,467.0,413.0,395.0,460.0,0,0.0,0.0,19.29,6.92,67,10,23,0,jynx,41
133,"['haunter', 'rapidash', 'farfetchd', 'geodude', 'rattata', 'venomoth']",0.2063983488132094,2795.0,662.0,472.0,471.0,395.0,428.0,367.0,6,29.07,4.0,12.34,5.24,62,4,26,2,lapras,42
134,"['nidorino', 'seel', 'machoke', 'nidorina', 'blastoise', 'dodrio']",0.0,2970.0,775.0,429.0,502.0,449.0,380.0,435.0,0,0.0,0.0,16.4,6.83,77,9,14,0,lapras,54
135,"['eevee', 'flareon', 'nidorino', 'articuno', 'ivysaur', 'tangela']",0.0,3145.0,756.0,420.0,489.0,475.0,500.0,505.0,0,0.0,0.0,12.51,4.13,89,3,8,0,jynx,37
136,"['tentacruel', 'drowzee', 'kadabra', 'staryu', 'fearow', 'ivysaur']",0.0,2940.0,695.0,522.0,380.0,353.0,484.0,506.0,0,0.0,0.0,13.08,4.01,99,0,1,0,cloyster,42
137,"['rhydon', 'kingler', 'graveler', 'hitmonchan', 'lapras', 'chansey']",0.0611620795107033,3300.0,1005.0,366.0,580.0,544.0,325.0,480.0,2,32.7,9.9,23.32,8.54,28,4,65,1,gengar,38
138,"['seaking', 'ivysaur', 'eevee', 'weepinbell', 'vaporeon', 'meowth']",0.0,2895.0,790.0,423.0,439.0,353.0,455.0,435.0,0,0.0,0.0,12.58,3.26,96,4,0,0,jynx,34
139,"['graveler', 'seaking', 'poliwrath', 'tauros', 'farfetchd', 'tentacool']",0.0,3062.0,752.0,443.0,542.0,490.0,358.0,477.0,0,0.0,0.0,13.89,5.36,70,7,23,0,lapras,38
140,"['horsea', 'seel', 'hitmonlee', 'weepinbell', 'bulbasaur', 'arcanine']",0.0,2848.0,705.0,417.0,484.0,387.0,430.0,425.0,0,0.0,0.0,12.72,5.95,97,2,1,0,lapras,42
141,"['golem', 'bulbasaur', 'jigglypuff', 'muk', 'magnemite', 'gyarados']",0.0294117647058823,2958.0,825.0,316.0,509.0,453.0,415.0,440.0,1,34.0,0.0,19.54,6.63,27,10,62,0,gengar,41
142,"['onix', 'caterpie', 'bulbasaur', 'staryu', 'kabuto', 'dragonite']",0.0,2608.0,541.0,410.0,413.0,514.0,370.0,360.0,0,0.0,0.0,11.42,4.42,96,4,0,0,jynx,35
143,"['parasect', 'kakuna', 'tangela', 'articuno', 'chansey', 'nidoran-m']",0.0,2858.0,916.0,340.0,352.0,420.0,385.0,445.0,0,0.0,0.0,13.22,5.23,100,0,0,0,cloyster,40
144,"['kakuna', 'flareon', 'horsea', 'kangaskhan', 'dewgong', 'machoke']",0.0,2905.0,775.0,395.0,490.0,440.0,380.0,425.0,0,0.0,0.0,19.54,7.96,74,14,12,0,lapras,30
145,"['aerodactyl', 'horsea', 'rhyhorn', 'farfetchd', 'magneton', 'drowzee']",0.0,2835.0,712.0,417.0,458.0,455.0,411.0,382.0,0,0.0,0.0,10.62,3.53,90,8,2,0,jynx,48
146,"['seaking', 'jynx', 'nidorina', 'porygon', 'jolteon', 'tentacruel']",0.0,3215.0,785.0,519.0,429.0,392.0,540.0,550.0,0,0.0,0.0,16.48,5.71,58,27,15,0,lapras,45
147,"['weedle', 'metapod', 'staryu', 'clefable', 'raticate', 'caterpie']",0.0,2341.0,675.0,397.0,311.0,338.0,310.0,310.0,0,0.0,0.0,16.72,6.18,99,1,0,0,cloyster,51
148,"['charmeleon', 'electrode', 'gastly', 'primeape', 'seaking', 'lickitung']",0.0,3005.0,743.0,533.0,431.0,388.0,475.0,435.0,0,0.0,0.0,15.83,5.71,41,11,48,0,lapras,33
149,"['fearow', 'seadra', 'blastoise', 'arcanine', 'oddish', 'nidorina']",0.0,3162.0,764.0,474.0,490.0,492.0,501.0,441.0,0,0.0,0.0,16.07,5.53,86,10,4,0,lapras,54
150,"['omanyte', 'butterfree', 'pidgeotto', 'seel', 'pinsir', 'kakuna']",0.0,2639.0,693.0,371.0,370.0,440.0,385.0,380.0,0,0.0,0.0,16.63,5.42,87,8,5,0,lapras,33
151,"['zapdos', 'tentacool', 'onix', 'weezing', 'alakazam', 'mankey']",0.0408163265306122,3010.0,590.0,520.0,425.0,510.0,490.0,475.0,1,24.5,0.0,15.69,6.13,26,20,48,5,gengar,26
152,"['nidoran-m', 'staryu', 'zubat', 'magnemite', 'kangaskhan', 'victreebel']",0.0,2673.0,686.0,425.0,412.0,375.0,405.0,370.0,0,0.0,0.0,15.47,6.24,71,15,14,0,jynx,22
153,"['lickitung', 'arcanine', 'vaporeon', 'machoke', 'dodrio', 'magmar']",0.0,3345.0,875.0,468.0,565.0,442.0,510.0,485.0,0,0.0,0.0,19.34,7.98,62,20,18,0,lapras,42
154,"['pidgeotto', 'gengar', 'wartortle', 'gengar', 'gyarados', 'primeape']",2.173098538778569,3259.0,762.0,555.0,513.0,424.0,525.0,480.0,58,26.69,3.41,18.47,3.53,0,0,42,0,gengar,47
155,"['ninetales', 'hitmonlee', 'geodude', 'electrode', 'rattata', 'machop']",0.0,2818.0,683.0,494.0,492.0,413.0,316.0,420.0,0,0.0,0.0,9.12,4.03,81,9,10,0,lapras,42
156,"['hypno', 'horsea', 'farfetchd', 'zapdos', 'bulbasaur', 'kabuto']",0.0,2918.0,692.0,417.0,452.0,449.0,476.0,432.0,0,0.0,0.0,14.23,6.17,67,19,13,1,lapras,58
157,"['magnemite', 'pidgeot', 'slowpoke', 'electrode', 'ivysaur', 'rapidash']",0.0,3024.0,743.0,506.0,422.0,443.0,475.0,435.0,0,0.0,0.0,13.61,4.1,90,5,5,0,lapras,44
158,"['tauros', 'alakazam', 'dodrio', 'blastoise', 'cloyster', 'primeape']",0.0707964601769911,3480.0,744.0,613.0,573.0,580.0,495.0,475.0,2,28.25,0.64,20.61,5.95,30,3,65,0,gengar,34
159,"['machamp', 'pidgeotto', 'koffing', 'grimer', 'rapidash', 'tangela']",0.0,2964.0,763.0,381.0,520.0,495.0,425.0,380.0,0,0.0,0.0,10.47,4.02,93,1,6,0,lapras,43
160,"['shellder', 'magneton', 'jynx', 'seaking', 'venonat', 'graveler']",0.0,2880.0,700.0,383.0,447.0,490.0,460.0,400.0,0,0.0,0.0,15.59,5.99,63,12,25,0,lapras,52
161,"['venomoth', 'zapdos', 'staryu', 'pidgeotto', 'dewgong', 'caterpie']",0.0,2899.0,748.0,491.0,390.0,400.0,455.0,415.0,0,0.0,0.0,18.04,6.59,39,31,30,0,machamp,30
162,"['muk', 'clefairy', 'charmander', 'muk', 'victreebel', 'dragonite']",0.0,3232.0,850.0,380.0,576.0,431.0,480.0,515.0,0,0.0,0.0,22.65,9.27,71,13,16,0,lapras,40
163,"['jigglypuff', 'zapdos', 'haunter', 'grimer', 'nidoran-f', 'omanyte']",0.6914433880726015,2720.0,780.0,346.0,382.0,382.0,485.0,345.0,16,23.14,2.89,16.36,6.83,30,6,42,6,gengar,37
164,"['rhydon', 'omastar', 'gloom', 'squirtle', 'bulbasaur', 'meowth']",0.0,2807.0,724.0,343.0,427.0,494.0,430.0,389.0,0,0.0,0.0,10.6,3.16,90,7,3,0,lapras,67
165,"['sandslash', 'vileplume', 'bulbasaur', 'omanyte', 'ekans', 'weepinbell']",0.0,2801.0,690.0,335.0,449.0,468.0,465.0,394.0,0,0.0,0.0,10.29,4.12,82,12,6,0,lapras,50
166,"['persian', 'oddish', 'electrode', 'caterpie', 'dewgong', 'krabby']",0.0,2755.0,695.0,490.0,405.0,420.0,365.0,380.0,0,0.0,0.0,14.47,4.99,83,15,2,0,lapras,44
167,"['omastar', 'onix', 'primeape', 'mewtwo', 'magmar', 'sandslash']",0.0694444444444444,3375.0,681.0,538.0,545.0,632.0,534.0,445.0,2,28.8,1.27,18.69,6.05,32,1,61,4,gengar,33
168,"['zapdos', 'ditto', 'rhyhorn', 'parasect', 'rhyhorn', 'nidoking']",0.1096090610157106,2978.0,799.0,343.0,535.0,510.0,408.0,383.0,3,27.37,1.78,17.37,7.04,32,11,54,0,gengar,37
169,"['omastar', 'krabby', 'omastar', 'nidoran-f', 'cubone', 'charizard']",0.0,2954.0,713.0,366.0,436.0,595.0,474.0,370.0,0,0.0,0.0,16.15,6.05,57,10,33,0,lapras,49
170,"['pidgeotto', 'jigglypuff', 'lickitung', 'dodrio', 'horsea', 'tangela']",0.0,2714.0,783.0,381.0,395.0,435.0,415.0,305.0,0,0.0,0.0,11.36,3.56,100,0,0,0,cloyster,43
171,"['poliwag', 'seel', 'abra', 'flareon', 'raichu', 'muk']",0.0,2955.0,720.0,480.0,470.0,330.0,470.0,485.0,0,0.0,0.0,18.26,6.28,95,5,0,0,jynx,44
172,"['tentacool', 'rattata', 'kangaskhan', 'arbok', 'rattata', 'poliwhirl']",0.0,2674.0,690.0,504.0,437.0,349.0,285.0,409.0,0,0.0,0.0,11.61,3.68,91,5,4,0,jynx,37
173,"['ekans', 'tentacool', 'venusaur', 'sandshrew', 'hypno', 'graveler']",0.0,2831.0,705.0,377.0,455.0,462.0,358.0,474.0,0,0.0,0.0,10.6,3.93,97,1,2,0,cloyster,34
174,"['dugtrio', 'parasect', 'seaking', 'pidgey', 'poliwrath', 'eevee']",0.0,2876.0,720.0,429.0,512.0,410.0,355.0,450.0,0,0.0,0.0,13.9,5.91,79,6,15,0,jynx,28
175,"['lapras', 'machamp', 'omanyte', 'charmeleon', 'weezing', 'hitmonchan']",0.0,3255.0,788.0,396.0,544.0,547.0,470.0,510.0,0,0.0,0.0,25.32,5.44,9,7,84,0,gengar,49
176,"['machamp', 'seaking', 'tentacruel', 'starmie', 'golduck', 'omanyte']",0.0,3355.0,785.0,488.0,519.0,503.0,525.0,535.0,0,0.0,0.0,18.4,6.18,52,0,48,0,lapras,51
177,"['magmar', 'chansey', 'farfetchd', 'hypno', 'bellsprout', 'zubat']",0.0,2860.0,902.0,395.0,413.0,287.0,396.0,467.0,0,0.0,0.0,13.1,6.07,94,6,0,0,jynx,27
178,"['omastar', 'wartortle', 'metapod', 'slowpoke', 'psyduck', 'seaking']",0.0,2700.0,759.0,311.0,382.0,468.0,405.0,375.0,0,0.0,0.0,15.61,4.17,83,13,4,0,lapras,39
179,"['dugtrio', 'charmander', 'haunter', 'magnemite', 'slowbro', 'magikarp']",0.1482579688658265,2664.0,619.0,465.0,352.0,403.0,465.0,360.0,4,26.98,2.93,15.22,5.38,62,4,27,3,lapras,49
180,"['hypno', 'kangaskhan', 'dodrio', 'weedle', 'muk', 'snorlax']",0.0,3188.0,915.0,427.0,558.0,420.0,353.0,515.0,0,0.0,0.0,22.92,9.7,42,23,35,0,lapras,28
181,"['weepinbell', 'pidgeotto', 'beedrill', 'metapod', 'eevee', 'squirtle']",0.0,2488.0,702.0,359.0,393.0,345.0,330.0,359.0,0,0.0,0.0,8.99,2.77,100,0,0,0,cloyster,54
182,"['voltorb', 'growlithe', 'lapras', 'koffing', 'gloom', 'seel']",0.0,2785.0,750.0,370.0,390.0,425.0,430.0,420.0,0,0.0,0.0,17.4,6.89,60,26,14,0,jynx,36
183,"['hitmonlee', 'dragonite', 'articuno', 'slowbro', 'seel', 'mankey']",0.1056338028169014,3265.0,791.0,427.0,569.0,478.0,440.0,560.0,3,28.4,7.42,20.51,5.61,28,1,68,0,gengar,34
184,"['magmar', 'ponyta', 'lapras', 'poliwhirl', 'pidgey', 'persian']",0.0,3026.0,775.0,534.0,475.0,387.0,430.0,425.0,0,0.0,0.0,21.43,6.57,22,43,35,0,machamp,18
185,"['kadabra', 'pidgey', 'squirtle', 'golem', 'meowth', 'rhyhorn']",0.0,2605.0,684.0,394.0,408.0,425.0,360.0,334.0,0,0.0,0.0,8.06,2.16,100,0,0,0,slowbro,48
186,"['onix', 'rhyhorn', 'butterfree', 'drowzee', 'clefairy', 'golbat']",0.0,2646.0,645.0,362.0,378.0,498.0,348.0,415.0,0,0.0,0.0,13.25,4.68,100,0,0,0,cloyster,50
187,"['chansey', 'slowbro', 'gastly', 'gastly', 'omanyte', 'seel']",0.0149700598802395,2750.0,865.0,350.0,265.0,360.0,500.0,410.0,1,66.8,0.0,30.55,11.44,43,4,52,0,lapras,35
188,"['fearow', 'exeggcute', 'machamp', 'magikarp', 'wigglytuff', 'tangela']",0.0,2852.0,800.0,410.0,425.0,470.0,416.0,331.0,0,0.0,0.0,10.81,3.47,98,1,1,0,slowbro,42
189,"['geodude', 'mankey', 'farfetchd', 'seadra', 'horsea', 'venomoth']",0.0,2677.0,647.0,415.0,450.0,445.0,408.0,312.0,0,0.0,0.0,9.59,3.43,99,1,0,0,slowbro,69
190,"['seaking', 'seaking', 'meowth', 'nidoqueen', 'pinsir', 'fearow']",0.0,3147.0,780.0,517.0,566.0,447.0,391.0,446.0,0,0.0,0.0,14.06,5.76,71,4,25,0,lapras,45
191,"['primeape', 'dewgong', 'rhydon', 'gengar', 'omanyte', 'onix']",1.762669184765502,3070.0,655.0,450.0,485.0,610.0,455.0,415.0,56,31.77,5.36,20.69,7.66,18,1,24,1,gengar,36
192,"['gyarados', 'nidoking', 'gyarados', 'golduck', 'mew', 'mr-mime']",0.1980982567353407,3649.3,845.3,552.0,609.0,508.0,530.0,605.0,5,25.24,3.64,18.31,3.18,3,0,91,1,gengar,44
193,"['bellsprout', 'voltorb', 'ponyta', 'onix', 'horsea', 'graveler']",0.0,2525.0,525.0,425.0,400.0,515.0,365.0,295.0,0,0.0,0.0,7.41,2.46,100,0,0,0,cloyster,45
194,"['kakuna', 'vaporeon', 'chansey', 'voltorb', 'clefairy', 'seaking']",0.0,2793.0,975.0,383.0,292.0,308.0,380.0,455.0,0,0.0,0.0,19.11,6.78,99,1,0,0,slowbro,39
195,"['slowbro', 'venomoth', 'seadra', 'venonat', 'lapras', 'nidoking']",0.0165289256198347,3235.0,851.0,425.0,477.0,502.0,525.0,455.0,1,60.5,0.0,36.96,9.33,22,4,72,1,gengar,38
196,"['charizard', 'grimer', 'eevee', 'jynx', 'mankey', 'vileplume']",0.0,2944.0,753.0,425.0,459.0,363.0,484.0,460.0,0,0.0,0.0,16.5,6.37,40,35,25,0,lapras,31
197,"['seadra', 'venomoth', 'grimer', 'caterpie', 'tentacool', 'starmie']",0.0,2775.0,710.0,460.0,385.0,390.0,425.0,405.0,0,0.0,0.0,17.68,5.11,100,0,0,0,slowbro,48
198,"['snorlax', 'seadra', 'hitmonlee', 'magneton', 'kabutops', 'jigglypuff']",0.0,3175.0,850.0,402.0,545.0,463.0,455.0,460.0,0,0.0,0.0,30.03,8.86,15,26,59,0,gengar,53
199,"['jolteon', 'muk', 'nidoking', 'grimer', 'bulbasaur', 'weepinbell']",0.0,3073.0,801.0,420.0,521.0,391.0,480.0,460.0,0,0.0,0.0,15.06,6.59,75,6,19,0,lapras,30
200,"['eevee', 'exeggutor', 'cubone', 'arbok', 'lickitung', 'lickitung']",0.0,2903.0,800.0,315.0,435.0,479.0,425.0,449.0,0,0.0,0.0,13.42,5.06,89,8,3,0,slowbro,36
201,"['venusaur', 'poliwag', 'raichu', 'dragonair', 'ditto', 'seadra']",0.0,2968.0,704.0,513.0,449.0,416.0,473.0,413.0,0,0.0,0.0,12.91,4.44,98,2,0,0,lapras,42
202,"['moltres', 'rhyhorn', 'seadra', 'dugtrio', 'vulpix', 'rapidash']",0.0,3099.0,723.0,520.0,521.0,470.0,460.0,405.0,0,0.0,0.0,13.12,4.96,99,0,0,1,slowbro,47
203,"['venomoth', 'rhyhorn', 'horsea', 'voltorb', 'persian', 'lickitung']",0.0,2755.0,735.0,450.0,375.0,440.0,400.0,355.0,0,0.0,0.0,11.42,3.26,100,0,0,0,cloyster,40
204,"['arcanine', 'mankey', 'rattata', 'grimer', 'victreebel', 'psyduck']",0.0,2758.0,730.0,417.0,513.0,343.0,395.0,360.0,0,0.0,0.0,9.33,3.1,99,1,0,0,slowbro,39
205,"['haunter', 'kakuna', 'wigglytuff', 'clefairy', 'golduck', 'omastar']",0.1705514496873223,2873.0,810.0,380.0,362.0,421.0,525.0,375.0,6,35.18,5.6,18.45,7.85,54,3,32,5,lapras,44
206,"['spearow', 'porygon', 'poliwrath', 'machoke', 'omanyte', 'psyduck']",0.0,2757.0,720.0,345.0,437.0,443.0,421.0,391.0,0,0.0,0.0,11.53,2.69,96,4,0,0,lapras,41
207,"['hypno', 'jynx', 'staryu', 'magnemite', 'dragonair', 'machop']",0.0,2838.0,696.0,427.0,397.0,375.0,488.0,455.0,0,0.0,0.0,14.51,4.44,73,23,4,0,lapras,43
208,"['marowak', 'wartortle', 'venusaur', 'nidorina', 'diglett', 'starmie']",0.0,3015.0,699.0,479.0,447.0,480.0,435.0,475.0,0,0.0,0.0,12.27,3.95,83,9,8,0,lapras,34
209,"['tentacruel', 'haunter', 'hitmonlee', 'snorlax', 'pidgeot', 'moltres']",0.1851362073525522,3484.0,868.0,533.0,560.0,423.0,520.0,580.0,7,37.81,6.67,23.69,7.32,20,5,59,9,gengar,46
210,"['exeggcute', 'lickitung', 'poliwrath', 'weezing', 'onix', 'growlithe']",0.0,2860.0,660.0,360.0,425.0,605.0,405.0,405.0,0,0.0,0.0,14.8,5.81,73,12,15,0,lapras,34
211,"['staryu', 'haunter', 'omanyte', 'rhyhorn', 'primeape', 'persian']",0.2600780234070221,2850.0,680.0,480.0,425.0,445.0,460.0,360.0,8,30.76,6.67,17.47,6.78,44,3,38,7,gengar,38
212,"['machamp', 'ditto', 'exeggutor', 'clefable', 'jolteon', 'kabuto']",0.0,3196.0,783.0,433.0,518.0,466.0,528.0,468.0,0,0.0,0.0,25.84,7.41,21,0,79,0,gengar,49
213,"['paras', 'weedle', 'venusaur', 'charmander', 'dewgong', 'dugtrio']",0.0,2724.0,679.0,440.0,439.0,371.0,375.0,420.0,0,0.0,0.0,16.52,7.07,90,6,4,0,lapras,31
214,"['vileplume', 'spearow', 'poliwhirl', 'muk', 'venomoth', 'dragonite']",0.0,3197.0,806.0,460.0,539.0,440.0,476.0,476.0,0,0.0,0.0,15.46,6.09,66,10,24,0,lapras,35
215,"['scyther', 'nidorino', 'sandslash', 'vileplume', 'venonat', 'parasect']",0.0,3025.0,761.0,390.0,542.0,492.0,395.0,445.0,0,0.0,0.0,12.11,5.21,83,10,7,0,lapras,53
216,"['ponyta', 'doduo', 'nidorina', 'krabby', 'machamp', 'venonat']",0.0,2730.0,695.0,401.0,552.0,417.0,315.0,350.0,0,0.0,0.0,9.39,2.59,99,0,1,0,slowbro,44
217,"['persian', 'rhyhorn', 'farfetchd', 'caterpie', 'diglett', 'drowzee']",0.0,2460.0,672.0,412.0,408.0,345.0,281.0,342.0,0,0.0,0.0,7.54,2.46,100,0,0,0,cloyster,63
218,"['goldeen', 'charmeleon', 'hypno', 'lapras', 'hitmonchan', 'magnemite']",0.0,3033.0,753.0,421.0,459.0,447.0,433.0,520.0,0,0.0,0.0,21.66,5.44,33,22,45,0,gengar,28
219,"['kakuna', 'seel', 'geodude', 'poliwrath', 'electabuzz', 'dodrio']",0.0,2810.0,725.0,415.0,468.0,457.0,355.0,390.0,0,0.0,0.0,17.42,7.49,87,5,8,0,lapras,56
220,"['magikarp', 'machoke', 'rattata', 'gastly', 'nidorina', 'weezing']",0.0,2533.0,655.0,423.0,383.0,407.0,360.0,305.0,0,0.0,0.0,11.42,5.21,73,10,17,0,lapras,30
221,"['mankey', 'kabuto', 'dewgong', 'horsea', 'primeape', 'rhyhorn']",0.0,2740.0,695.0,405.0,490.0,460.0,350.0,340.0,0,0.0,0.0,16.72,5.9,77,16,7,0,lapras,55
222,"['jynx', 'vulpix', 'nidorina', 'electabuzz', 'kabutops', 'slowbro']",0.0,3104.0,753.0,461.0,456.0,444.0,510.0,480.0,0,0.0,0.0,20.72,6.42,33,22,45,0,lapras,33
223,"['spearow', 'alakazam', 'drowzee', 'wartortle', 'magnemite', 'voltorb']",0.0,2660.0,639.0,465.0,316.0,350.0,454.0,436.0,0,0.0,0.0,10.64,2.67,100,0,0,0,slowbro,37
224,"['weepinbell', 'ponyta', 'moltres', 'nidoran-f', 'butterfree', 'gengar']",0.4080443019527834,3060.0,740.0,486.0,462.0,387.0,565.0,420.0,14,34.31,4.28,21.04,7.64,31,4,47,4,gengar2,34
225,"['tentacruel', 'exeggcute', 'dragonite', 'farfetchd', 'zubat', 'slowpoke']",0.0,2887.0,773.0,380.0,474.0,425.0,398.0,437.0,0,0.0,0.0,13.34,4.27,90,9,1,0,lapras,29
226,"['slowpoke', 'nidorina', 'jynx', 'sandshrew', 'clefable', 'starmie']",0.0,2948.0,790.0,411.0,427.0,440.0,455.0,425.0,0,0.0,0.0,21.58,9.43,73,5,22,0,lapras,34
227,"['pidgey', 'golem', 'kakuna', 'hitmonchan', 'tauros', 'geodude']",0.0,2706.0,690.0,372.0,505.0,524.0,250.0,365.0,0,0.0,0.0,8.85,3.95,92,2,6,0,lapras,51
228,"['cloyster', 'ivysaur', 'ponyta', 'metapod', 'moltres', 'kakuna']",0.0,2840.0,705.0,405.0,417.0,523.0,435.0,355.0,0,0.0,0.0,14.75,6.71,81,16,3,0,slowbro,53
229,"['mew', 'pikachu', 'kabuto', 'doduo', 'gengar', 'haunter']",1.7345597897503289,2994.3,659.3,555.0,465.0,410.0,515.0,390.0,66,38.05,5.66,25.4,6.57,14,0,18,2,gengar,59
230,"['nidorino', 'kangaskhan', 'pinsir', 'charmander', 'electabuzz', 'aerodactyl']",0.0,3179.0,775.0,570.0,562.0,432.0,395.0,445.0,0,0.0,0.0,17.11,5.28,32,5,63,0,gengar,53
231,"['mew', 'charmander', 'seel', 'ekans', 'lapras', 'sandslash']",0.0,3011.3,798.3,420.0,472.0,462.0,405.0,454.0,0,0.0,0.0,32.22,10.04,37,19,44,0,gengar,29
232,"['staryu', 'gloom', 'fearow', 'zubat', 'ekans', 'voltorb']",0.0,2550.0,630.0,465.0,365.0,349.0,371.0,370.0,0,0.0,0.0,9.49,4.18,99,1,0,0,cloyster,38
233,"['vileplume', 'tauros', 'dewgong', 'abra', 'sandslash', 'charmeleon']",0.0,3130.0,758.0,495.0,464.0,473.0,480.0,460.0,0,0.0,0.0,19.05,7.16,54,12,34,0,lapras,47
234,"['shellder', 'charmander', 'tentacool', 'haunter', 'aerodactyl', 'kakuna']",0.1269035532994923,2584.0,639.0,465.0,367.0,368.0,385.0,360.0,4,31.52,4.74,15.17,6.59,66,5,22,3,lapras,38
235,"['sandslash', 'charmander', 'dodrio', 'arbok', 'seel', 'raticate']",0.0,2925.0,714.0,492.0,513.0,437.0,355.0,414.0,0,0.0,0.0,11.97,3.99,97,2,1,0,lapras,33
236,"['parasect', 'growlithe', 'mr-mime', 'rhyhorn', 'lickitung', 'omanyte']",0.0,2810.0,720.0,300.0,420.0,490.0,440.0,440.0,0,0.0,0.0,11.07,2.38,100,0,0,0,slowbro,47
237,"['dragonair', 'gloom', 'caterpie', 'ponyta', 'hitmonchan', 'gyarados']",0.0,2925.0,721.0,432.0,524.0,413.0,365.0,470.0,0,0.0,0.0,15.17,6.31,52,4,44,0,lapras,40
238,"['pikachu', 'beedrill', 'pidgey', 'hitmonlee', 'machop', 'nidoran-m']",0.0,2509.0,666.0,423.0,477.0,293.0,270.0,380.0,0,0.0,0.0,6.61,1.92,100,0,0,0,slowbro,68
239,"['kangaskhan', 'butterfree', 'seel', 'magmar', 'abra', 'kabuto']",0.0,2880.0,710.0,473.0,410.0,377.0,465.0,445.0,0,0.0,0.0,14.45,5.64,82,12,6,0,lapras,74
240,"['nidoqueen', 'bellsprout', 'gyarados', 'farfetchd', 'abra', 'kangaskhan']",0.0,3032.0,777.0,467.0,527.0,381.0,438.0,442.0,0,0.0,0.0,16.45,5.71,29,11,60,0,haunter,33
241,"['mewtwo', 'fearow', 'dugtrio', 'arcanine', 'tentacool', 'scyther']",0.0,3447.0,766.0,650.0,590.0,430.0,500.0,511.0,0,0.0,0.0,12.95,5.29,61,8,29,2,lapras,46
242,"['nidoran-f', 'magmar', 'tentacruel', 'electabuzz', 'magmar', 'cubone']",0.0,3100.0,740.0,497.0,470.0,413.0,485.0,495.0,0,0.0,0.0,14.01,5.89,74,16,9,1,lapras,56
243,"['muk', 'kakuna', 'weezing', 'rhydon', 'arcanine', 'dewgong']",0.0,3220.0,860.0,380.0,560.0,555.0,420.0,445.0,0,0.0,0.0,24.38,10.62,79,5,16,0,lapras,37
244,"['squirtle', 'cubone', 'raichu', 'clefable', 'spearow', 'meowth']",0.0,2664.0,689.0,438.0,393.0,383.0,376.0,385.0,0,0.0,0.0,13.31,4.11,97,3,0,0,cloyster,29
245,"['golduck', 'primeape', 'farfetchd', 'persian', 'exeggcute', 'machoke']",0.0,3012.0,762.0,470.0,517.0,433.0,418.0,412.0,0,0.0,0.0,12.93,5.34,70,13,17,0,lapras,50
246,"['goldeen', 'shellder', 'nidorina', 'articuno', 'charmander', 'drowzee']",0.0,2717.0,694.0,381.0,409.0,445.0,363.0,425.0,0,0.0,0.0,11.95,2.94,99,0,1,0,jynx,28
247,"['venusaur', 'charizard', 'dugtrio', 'golbat', 'omanyte', 'chansey']",0.0,3254.0,913.0,505.0,421.0,416.0,479.0,520.0,0,0.0,0.0,14.98,6.68,81,2,15,2,lapras,40
248,"['growlithe', 'victreebel', 'gloom', 'bulbasaur', 'hitmonlee', 'cloyster']",0.0,3043.0,700.0,402.0,534.0,492.0,470.0,445.0,0,0.0,0.0,12.16,5.23,65,14,21,0,lapras,29
249,"['zubat', 'rapidash', 'articuno', 'dugtrio', 'haunter', 'machamp']",0.64034151547492,3170.0,725.0,545.0,540.0,410.0,465.0,485.0,18,28.11,4.27,18.76,7.21,37,0,40,5,gengar,37
250,"['nidorina', 'golbat', 'weezing', 'kingler', 'spearow', 'tauros']",0.0,3047.0,740.0,491.0,552.0,527.0,356.0,381.0,0,0.0,0.0,11.69,4.4,92,2,4,2,lapras,51
